fpr,tpr,roc_auc
0.0,0.0,0.9183882783882784
0.0,0.022222222222222223,0.9183882783882784
0.0,0.06666666666666667,0.9183882783882784
0.002197802197802198,0.06666666666666667,0.9183882783882784
0.002197802197802198,0.1111111111111111,0.9183882783882784
0.004395604395604396,0.1111111111111111,0.9183882783882784
0.004395604395604396,0.2222222222222222,0.9183882783882784
0.006593406593406593,0.2222222222222222,0.9183882783882784
0.006593406593406593,0.26666666666666666,0.9183882783882784
0.008791208791208791,0.26666666666666666,0.9183882783882784
0.008791208791208791,0.28888888888888886,0.9183882783882784
0.01098901098901099,0.28888888888888886,0.9183882783882784
0.01098901098901099,0.4222222222222222,0.9183882783882784
0.015384615384615385,0.4222222222222222,0.9183882783882784
0.015384615384615385,0.4444444444444444,0.9183882783882784
0.017582417582417582,0.4444444444444444,0.9183882783882784
0.017582417582417582,0.4888888888888889,0.9183882783882784
0.01978021978021978,0.4888888888888889,0.9183882783882784
0.01978021978021978,0.5111111111111111,0.9183882783882784
0.02197802197802198,0.5111111111111111,0.9183882783882784
0.02197802197802198,0.5333333333333333,0.9183882783882784
0.024175824175824177,0.5333333333333333,0.9183882783882784
0.024175824175824177,0.5777777777777777,0.9183882783882784
0.02857142857142857,0.5777777777777777,0.9183882783882784
0.02857142857142857,0.6,0.9183882783882784
0.035164835164835165,0.6,0.9183882783882784
0.035164835164835165,0.6222222222222222,0.9183882783882784
0.04395604395604396,0.6222222222222222,0.9183882783882784
0.04395604395604396,0.6444444444444445,0.9183882783882784
0.046153846153846156,0.6444444444444445,0.9183882783882784
0.046153846153846156,0.6666666666666666,0.9183882783882784
0.06813186813186813,0.6666666666666666,0.9183882783882784
0.06813186813186813,0.6888888888888889,0.9183882783882784
0.08351648351648351,0.6888888888888889,0.9183882783882784
0.08351648351648351,0.7333333333333333,0.9183882783882784
0.08791208791208792,0.7333333333333333,0.9183882783882784
0.08791208791208792,0.7555555555555555,0.9183882783882784
0.1054945054945055,0.7555555555555555,0.9183882783882784
0.1054945054945055,0.7777777777777778,0.9183882783882784
0.10989010989010989,0.7777777777777778,0.9183882783882784
0.10989010989010989,0.8,0.9183882783882784
0.11648351648351649,0.8,0.9183882783882784
0.11648351648351649,0.8222222222222222,0.9183882783882784
0.15824175824175823,0.8222222222222222,0.9183882783882784
0.15824175824175823,0.8444444444444444,0.9183882783882784
0.16263736263736264,0.8444444444444444,0.9183882783882784
0.16263736263736264,0.8666666666666667,0.9183882783882784
0.17582417582417584,0.8666666666666667,0.9183882783882784
0.17582417582417584,0.8888888888888888,0.9183882783882784
0.26153846153846155,0.8888888888888888,0.9183882783882784
0.26153846153846155,0.9111111111111111,0.9183882783882784
0.2681318681318681,0.9111111111111111,0.9183882783882784
0.2681318681318681,0.9333333333333333,0.9183882783882784
0.27692307692307694,0.9333333333333333,0.9183882783882784
0.27692307692307694,0.9555555555555556,0.9183882783882784
0.43956043956043955,0.9555555555555556,0.9183882783882784
0.43956043956043955,0.9777777777777777,0.9183882783882784
0.865934065934066,0.9777777777777777,0.9183882783882784
0.865934065934066,1.0,0.9183882783882784
1.0,1.0,0.9183882783882784
0.0,0.0,0.7997993850716325
0.0,0.002638522427440633,0.7997993850716325
0.0,0.079155672823219,0.7997993850716325
0.008264462809917356,0.079155672823219,0.7997993850716325
0.008264462809917356,0.20580474934036938,0.7997993850716325
0.01652892561983471,0.20580474934036938,0.7997993850716325
0.01652892561983471,0.2717678100263852,0.7997993850716325
0.024793388429752067,0.2717678100263852,0.7997993850716325
0.024793388429752067,0.3034300791556728,0.7997993850716325
0.03305785123966942,0.3034300791556728,0.7997993850716325
0.03305785123966942,0.32717678100263853,0.7997993850716325
0.049586776859504134,0.32717678100263853,0.7997993850716325
0.049586776859504134,0.3403693931398417,0.7997993850716325
0.05785123966942149,0.3403693931398417,0.7997993850716325
0.05785123966942149,0.39313984168865435,0.7997993850716325
0.06611570247933884,0.39313984168865435,0.7997993850716325
0.06611570247933884,0.40105540897097625,0.7997993850716325
0.0743801652892562,0.40105540897097625,0.7997993850716325
0.0743801652892562,0.42744063324538256,0.7997993850716325
0.08264462809917356,0.42744063324538256,0.7997993850716325
0.08264462809917356,0.47757255936675463,0.7997993850716325
