fpr,tpr,roc_auc
0.0,0.0,0.898074672566088
0.0,0.0041841004184100415,0.898074672566088
0.0,0.24686192468619247,0.898074672566088
0.0038314176245210726,0.24686192468619247,0.898074672566088
0.0038314176245210726,0.3472803347280335,0.898074672566088
0.007662835249042145,0.3472803347280335,0.898074672566088
0.007662835249042145,0.39330543933054396,0.898074672566088
0.01532567049808429,0.39330543933054396,0.898074672566088
0.01532567049808429,0.4100418410041841,0.898074672566088
0.019157088122605363,0.4100418410041841,0.898074672566088
0.019157088122605363,0.4309623430962343,0.898074672566088
0.022988505747126436,0.4309623430962343,0.898074672566088
0.022988505747126436,0.497907949790795,0.898074672566088
0.02681992337164751,0.497907949790795,0.898074672566088
0.02681992337164751,0.5104602510460251,0.898074672566088
0.03065134099616858,0.5104602510460251,0.898074672566088
0.03065134099616858,0.5188284518828452,0.898074672566088
0.034482758620689655,0.5188284518828452,0.898074672566088
0.034482758620689655,0.5439330543933054,0.898074672566088
0.0421455938697318,0.5439330543933054,0.898074672566088
0.0421455938697318,0.5564853556485355,0.898074672566088
0.05363984674329502,0.5564853556485355,0.898074672566088
0.05363984674329502,0.6108786610878661,0.898074672566088
0.05747126436781609,0.6108786610878661,0.898074672566088
0.05747126436781609,0.6276150627615062,0.898074672566088
0.06130268199233716,0.6276150627615062,0.898074672566088
0.06130268199233716,0.6610878661087866,0.898074672566088
0.06513409961685823,0.6610878661087866,0.898074672566088
0.06513409961685823,0.6652719665271967,0.898074672566088
0.07279693486590039,0.6652719665271967,0.898074672566088
0.07279693486590039,0.6694560669456067,0.898074672566088
0.07662835249042145,0.6694560669456067,0.898074672566088
0.07662835249042145,0.6820083682008368,0.898074672566088
0.08045977011494253,0.6820083682008368,0.898074672566088
0.08045977011494253,0.694560669456067,0.898074672566088
0.0842911877394636,0.694560669456067,0.898074672566088
0.0842911877394636,0.698744769874477,0.898074672566088
0.08812260536398467,0.698744769874477,0.898074672566088
0.08812260536398467,0.702928870292887,0.898074672566088
0.09195402298850575,0.702928870292887,0.898074672566088
0.09195402298850575,0.7071129707112971,0.898074672566088
0.09578544061302682,0.7071129707112971,0.898074672566088
0.09578544061302682,0.7112970711297071,0.898074672566088
0.10344827586206896,0.7112970711297071,0.898074672566088
0.10344827586206896,0.7154811715481172,0.898074672566088
0.11494252873563218,0.7154811715481172,0.898074672566088
0.11494252873563218,0.7196652719665272,0.898074672566088
0.12260536398467432,0.7196652719665272,0.898074672566088
0.12260536398467432,0.7280334728033473,0.898074672566088
0.12643678160919541,0.7280334728033473,0.898074672566088
0.12643678160919541,0.7322175732217573,0.898074672566088
0.13409961685823754,0.7322175732217573,0.898074672566088
0.13409961685823754,0.7447698744769874,0.898074672566088
0.13793103448275862,0.7447698744769874,0.898074672566088
0.13793103448275862,0.7489539748953975,0.898074672566088
0.1417624521072797,0.7489539748953975,0.898074672566088
0.1417624521072797,0.7615062761506276,0.898074672566088
0.14559386973180077,0.7615062761506276,0.898074672566088
0.14559386973180077,0.7656903765690377,0.898074672566088
0.14942528735632185,0.7656903765690377,0.898074672566088
0.14942528735632185,0.7698744769874477,0.898074672566088
0.1532567049808429,0.7698744769874477,0.898074672566088
0.1532567049808429,0.7740585774058577,0.898074672566088
0.15708812260536398,0.7740585774058577,0.898074672566088
0.15708812260536398,0.7824267782426778,0.898074672566088
0.16475095785440613,0.7824267782426778,0.898074672566088
0.16475095785440613,0.7907949790794979,0.898074672566088
0.1685823754789272,0.7907949790794979,0.898074672566088
0.1685823754789272,0.7949790794979079,0.898074672566088
0.1724137931034483,0.7949790794979079,0.898074672566088
0.1724137931034483,0.799163179916318,0.898074672566088
0.17624521072796934,0.799163179916318,0.898074672566088
0.17624521072796934,0.8158995815899581,0.898074672566088
0.18007662835249041,0.8158995815899581,0.898074672566088
0.18007662835249041,0.8242677824267782,0.898074672566088
0.1839080459770115,0.8242677824267782,0.898074672566088
0.1839080459770115,0.8326359832635983,0.898074672566088
0.19157088122605365,0.8326359832635983,0.898074672566088
0.19157088122605365,0.8368200836820083,0.898074672566088
0.19540229885057472,0.8368200836820083,0.898074672566088
0.19540229885057472,0.8577405857740585,0.898074672566088
0.21455938697318008,0.8577405857740585,0.898074672566088
0.21455938697318008,0.8619246861924686,0.898074672566088
