0,1,2
-0.15344306394570187,0.03259556273456347,0.12084750121114955
-0.01665281307280879,0.02180584807086837,-0.005153034998122873
-0.020191628043334964,0.022244651280825176,-0.0020530232375613557
0.06507576839945478,-0.07265951141978205,0.0075837430201683995
-0.08132412660988146,0.1049443445424881,-0.023620217932569743
-0.11211670996319238,0.35178055914928186,-0.2396638491860497
-0.05318797004372316,0.057018223355221095,-0.0038302533117165016
-0.9367577499692167,0.8721870852947022,0.06457066467474169
-0.21460682683918134,0.3058082327712307,-0.09120140593205531
-0.13855866731246513,0.3986171683512945,-0.2600585010387816
-0.022983681992662392,0.1417708935263102,-0.11878721153402835
-0.7879587826847191,0.4616388286080377,0.3263199540754761
0.2295116192853628,-0.14447254074530586,-0.08503907854000929
-0.7842586017496894,0.42511737784645265,0.35914122390320374
0.11025496100538151,-0.05172811829329302,-0.05852684271198321
-0.3119856210779464,0.1874906796407099,0.12449494143728114
0.6876712405448968,-0.3299322679932272,-0.35773897255401355
1.214531317941495,-1.2156449442520167,0.001113626311925034
-0.0696741582275717,0.08230218000278891,-0.012628021775287029
-0.02736731391993023,-0.0007908929293180091,0.028158206849405152
0.9316584386773766,-0.9177071799216254,-0.013951258752333736
1.0248874531409655,-0.8671232090455527,-0.15776424409452589
0.38614529857858204,-0.7943104925917955,0.4081651940146084
-1.4345373168553877,0.8649107327431608,0.5696265841115064
0.37792919164578487,-0.05112576964196075,-0.32680342200395146
-0.012692368849152057,0.01849426831119287,-0.005801899461969692
-0.25616770269125877,0.3567899888725404,-0.10062228618093684
-0.11881215544620154,0.08929283254517036,0.02951932290097118
-0.008698676834857779,0.006393094808168321,0.0023055820266905036
-0.0015504888674249518,0.0012935065737706066,0.0002569822936549936
-0.6144211066108434,0.7631083867042516,-0.1486872800947795
