0,1,2
0.16571837870319536,-0.2711670326755311,0.10544865397115856
-0.016257365149617446,-0.013755310956786166,0.03001267610645234
0.012256500894463474,-0.026817041972032444,0.014560541077689667
-0.004360367789202262,-0.00714175251217532,0.011502120301379613
-0.019393810165389564,-0.09675974793873195,0.11615355810402733
-0.0535511098950578,-0.05217022176477718,0.10572133165984933
-0.017006966636184173,0.053199185225258766,-0.03619221858904848
0.26944149748517976,-1.1189624852019393,0.849520987716881
0.9904537504665324,1.2905759849684233,-2.2810297354370555
-0.009215622622533856,-0.054969399961433595,0.06418502258393052
0.3141722295719901,0.7414095333722713,-1.0555817629448863
-0.12033159492874622,-0.13628158180238514,0.2566131767309408
0.02491673326901138,0.029741842653847116,-0.05465857592282648
-0.3694064571388597,-0.35553861913833573,0.7249450762770399
0.1644303473030868,0.34825141438949003,-0.5126817616930104
-0.004099522499933736,-0.016359770565289634,0.020459293065225877
1.4828766820826722,-1.2639172791732838,-0.21895940290957294
0.05410118332786196,-1.0723212441825525,1.018220060854499
