0,1,2
0.002760449643771892,0.01232681244257358,-0.015087262086415252
0.0005778790815532767,-0.001764909709475809,0.0011870306278935583
-0.03286904015750774,0.01411240715319062,0.018756633004210235
-0.002366577763537686,0.005085780661966159,-0.0027192028984301545
0.0056395808724201794,0.024346126339860805,-0.029985707212385818
-0.05461585050875997,0.038286198931954625,0.01632965157641491
-0.024203345819269136,-0.2144325175260164,0.23863586334592435
-0.7625797921765302,0.4706137929270589,0.2919659992484101
1.6395215328343198,-0.6258661153281785,-1.0136554175160593
0.12057070482196273,-0.013040888168005872,-0.10752981665472602
0.2153748021968032,-0.16898483676201398,-0.0463899654348755
-0.04029424231843867,0.07294064490551153,-0.03264640258671988
0.03289768370803445,0.10277953136492382,-0.1356772150719889
0.052180448375906074,-0.05799519035983809,0.005814741984466136
5.632979528619058,-1.6668305969093375,-3.9661489317095717
