0,1,2
-0.5722409111400588,0.5403251479182287,0.03191576321982763
-0.29999558248256264,0.0897864470620914,0.21020913541496325
-4.625948141583857,3.9755600286381014,0.6503881130302239
-0.010502842447823879,0.0683697394696179,-0.057866897020831996
0.283414495662719,0.007742544904734776,-0.29115704056208086
0.09491451789932051,-0.11647349755266474,0.021558979653313666
0.15059352452182298,-0.22511274050880156,0.07451921598652575
-0.09386369751532858,0.017891817572475686,0.0759718799421555
0.025523266774386082,-0.011968361546258738,-0.013554905227751565
-0.017866286742274418,0.008377853082527661,0.009488433659686544
-0.012761633387193041,0.005984180773129369,0.0067774526138757825
0.001701551118277341,-0.00079789076976764,-0.0009036603485093283
0.00042538777956933524,-0.00019947269244191,-0.00022591508712733208
-0.0002552326677379302,0.00011968361548625827,0.0001355490522823523
0.0038284900161635925,-0.0017952542319761013,-0.0020332357842005586
0.00021269388978466762,-9.9736346220955e-05,-0.00011295754356366604
0.00021269388978466762,-9.9736346220955e-05,-0.00011295754356505939
