0,1,2
-0.17699101713498272,0.1473364594352529,0.029654557699845475
-0.019442044585800306,0.02699700473535543,-0.00755496014958714
-0.01948211785688754,0.02926222421016657,-0.00978010635312596
0.06990031317791275,-0.08026040252096862,0.01036008934270368
-0.08891626129078667,0.12645518295448205,-0.03753892166382159
-0.0025570366521589795,-0.10218193266446621,0.1047389693166722
-0.07252072543296646,0.04847027770745698,0.024050447725896575
-1.0579518665555547,0.6846235231416614,0.3733283434138096
-0.22256591530935663,0.3961310590689347,-0.17356514375967463
-0.0763172154079299,0.562601082184802,-0.48628386677688357
-0.0123831495717598,0.13618477305961568,-0.12380162348796418
-1.0116388192945955,0.53200665305736,0.47963216623705596
0.24146747080542047,-0.15941463498882943,-0.08205283581601064
-0.8047691078687169,0.4556680113843669,0.3491010964873041
0.11995186372705234,-0.061683143689700314,-0.05826872003725687
-0.35577187606100924,0.27754128658031046,0.07823058948086699
0.6501246474280955,-0.295792639644307,-0.3543320077853462
1.2953241269983442,-2.3701891421418373,1.0748650151447083
-0.07591866549569529,0.08868485777120459,-0.012766192275610206
-0.056175612032966483,0.061815858901695137,-0.005640246868801908
0.901849239869215,-0.8953213396487206,-0.006527900217575371
1.188871633368489,-0.6756949828257522,-0.5131766505416999
0.4020103114243049,-0.832712185193899,0.43070187376906494
-1.8307292953919307,1.087775779820085,0.7429535155717765
-0.29695632973470143,0.4205241969185363,-0.12356786718406335
-0.010017221231107395,0.016929140165393677,-0.006911918934176185
